idx_in_group,time,latitude,longitude,depth,azimuthal_gap,min_distance,vertical_uncertainty,number_picks,number_picks_nll,std_nll,max_horizontal_uncertainty,min_horizontal_uncertainty,group,magnitude,gamma_sigma_time,gamma_sigma_amp,gamma_cov_time_amp,gamma_score,number_p_picks,number_s_picks,number_p_and_s_picks,ML,ML_median,ML_unc,ML_stations,idx
16,2024-03-25 08:02:34.443854+00:00,45.653864,14.314606,2.182031,158.664,12.5821,7.217811233331057,6,6,0.0870389,4.28056,3.19211,2024-03-25,999,0.09708453016779653,0,0,6.0,3,3,3,0.09108109623417537,0.09108109623417537,0.0016979778207554252,2,51
14,2024-03-25 09:41:48.398772+00:00,45.740675,14.068904,11.254688,145.415,17.0051,7.353283280276913,9,9,0.0565722,1.85385,1.28172,2024-03-25,999,0.12498827956944814,0,0,9.0,5,4,4,0.41836335093053645,0.3821437233314515,0.0784169486586464,4,52
8,2024-03-25 10:03:16.370543+00:00,45.859824,11.116171,10.335937,146.163,6.07473,4.866396705982774,10,10,0.130723,5.85823,2.43192,2024-03-25,999,0.2025801302777761,0,0,10.0,5,5,5,0.8566681155031368,0.7952853922969507,0.17706096444881972,5,53
19,2024-03-25 12:56:22.473144+00:00,46.604443,13.640825,1.339844,193.026,2.83401,2.9486191174853356,8,8,0.121903,3.25095,2.21619,2024-03-25,999,0.20453891100821522,0,0,7.873567702015705,5,3,3,0.7334048670442748,0.7063010138953452,0.07870267020159057,3,54
17,2024-03-25 13:41:56.000511+00:00,45.664936,14.215866,10.910156,90.3314,18.0337,4.034652215495159,31,31,0.284381,1.29886,1.01597,2024-03-25,999,0.4821478770067091,0,0,38.0,17,14,13,1.2402403937482613,1.1406349452062075,0.08190291791142605,13,55
26,2024-03-25 13:57:05.165249+00:00,46.90029,9.582911,2.871094,257.823,6.66288,3.422838427387422,8,8,0.0355326,1.98502,1.93139,2024-03-25,999,0.07173080576475332,0,0,8.0,4,4,4,0.9180570646428912,0.9373554832012,0.22504621603650285,4,56
12,2024-03-25 17:14:07.374934+00:00,46.136843,11.186637,9.914844,58.8894,14.9369,3.921761084002951,21,21,0.208554,1.11494,1.04235,2024-03-25,999,0.17433713989019348,0,0,20.99587062580203,12,9,9,0.8306490096716004,0.7459751142011235,0.08656982405261553,9,57
21,2024-03-25 17:19:27.130792+00:00,46.255453,13.354951,9.015234,89.1115,5.7084,2.3313010316130347,14,14,0.098835,0.917973,0.718945,2024-03-25,999,0.09594285408649676,0,0,14.0,7,7,7,0.30244440305412273,0.3494458948680833,0.1250408793539063,6,58
24,2024-03-25 20:07:50.091788+00:00,46.312387,13.600478,1.492969,142.325,10.3186,4.114958140734848,8,8,0.111698,1.15322,0.904706,2024-03-25,999,0.02987271862585714,0,0,8.0,4,4,4,-0.12152353862968318,-0.12429802154567948,0.05474054723616578,4,59
22,2024-03-25 21:51:36.847978+00:00,46.25066,13.543672,10.986719,95.1034,2.73341,3.773454783086714,14,14,0.142795,1.34474,0.850178,2024-03-25,999,0.10831523205516035,0,0,14.0,7,7,7,0.1660422986788812,0.06694495543309031,0.14229861151421563,6,60
13,2024-03-25 22:46:46.489606+00:00,45.91477,14.935012,9.723438,194.41,14.4794,6.3357515734125815,15,15,0.292364,4.70968,2.69924,2024-03-25,999,0.29785338416563756,0,0,15.0,9,6,6,0.44730832118398994,0.5751857205884452,0.12568767015930019,5,61
11,2024-03-25 23:10:34.225608+00:00,45.978864,14.331892,1.033594,145.246,9.9531,5.244563118125284,6,6,0.0777983,4.16608,2.49406,2024-03-25,999,0.07131689899878657,0,0,6.0,3,3,3,-0.3290843491494648,-0.32652096571219413,0.18424474743356864,3,62
2,2024-03-25 23:45:44.036194+00:00,45.882727,14.811292,8.039063,130.156,9.11149,5.586095120923023,10,10,0.38971,3.55106,2.23497,2024-03-25,999,0.24989399357184516,0,0,10.0,5,5,5,0.2261815165742359,0.13055135231024972,0.22846950411700126,4,63
4,2024-03-26 05:36:09.007784+00:00,44.656189,10.138378,21.973437,211.557,16.2743,7.542839120649465,8,8,0.190905,4.49193,2.84184,2024-03-26,999,0.18858466942768953,0,0,7.7670727798148445,4,4,4,2.8568276339278604,2.817715687193341,0.04120011553813589,3,64
3,2024-03-26 10:03:54.508771+00:00,45.749772,14.062431,10.948437,171.069,15.9893,7.53014581532124,9,9,0.0928468,2.98872,1.37889,2024-03-26,999,0.10017952376306115,0,0,9.0,5,4,4,0.6502969278768519,0.6523560733737124,0.0028111919180002797,3,65
5,2024-03-26 10:49:01.375912+00:00,45.998513,14.926313,11.714063,158.93,8.9132,8.31237114185838,6,6,0.100387,5.40987,3.98597,2024-03-26,999,0.10079594008092864,0,0,6.0,3,3,3,0.839794492827854,0.839794492827854,0.02361447900051772,2,66
6,2024-03-26 11:38:38.176171+00:00,46.188563,12.881347,0.076563,246.468,6.58387,4.864114842394246,7,7,0.16769,8.5221,4.63096,2024-03-26,999,0.39056358422650506,0,0,6.722704730839412,4,3,3,0.5309154681422245,0.5309154681422245,0.10484252453759713,2,67
1,2024-03-26 20:57:35.715384+00:00,46.319655,13.280161,9.378906,169.213,7.08336,2.901298347292122,12,12,0.0878056,1.47503,1.09362,2024-03-26,999,0.193767541696328,0,0,12.0,6,6,6,0.5178368876563324,0.5442518711771049,0.15712189915949865,5,68
8,2024-03-26 23:40:37.717166+00:00,44.642652,10.186598,24.653125,103.23,12.2212,8.450577080886251,7,7,0.132662,10.1309,4.5139,2024-03-26,999,0.3681516292043604,0,0,7.0,4,3,3,2.3095889571370614,2.3095889571370614,0.008206641842964046,2,69
2,2024-03-26 23:41:15.758110+00:00,44.65224,10.166653,21.973437,198.86,14.1283,7.667995239956791,7,7,0.17676,5.54858,3.01406,2024-03-26,999,0.1569458038214981,0,0,7.0,4,3,3,1.809148191116658,1.813795240131375,0.022381281981992285,3,70
13,2024-03-27 00:02:47.354586+00:00,44.656123,10.150177,20.442187,114.215,15.4648,6.828091094881497,12,12,0.352403,4.49934,2.40815,2024-03-27,999,0.4865832133744466,0,0,11.824870869431678,7,5,5,2.789430770864898,2.7771042881120005,0.012882673798555707,3,71
21,2024-03-27 02:09:59.436583+00:00,46.316747,13.272668,10.450781,90.5371,6.78993,2.090910088932568,19,19,0.139023,1.01398,0.855785,2024-03-27,999,0.16781995059062796,0,0,19.0,9,10,9,0.447078008765273,0.29725928186425943,0.1256929601550729,9,72
29,2024-03-27 04:35:24.924502+00:00,46.30269,13.306329,10.029687,199.57,5.55071,5.7960441250908366,6,6,0.0474993,9.85166,1.70626,2024-03-27,999,0.07535897902135742,0,0,6.0,3,3,3,0.2691523775830371,0.2691523775830371,0.058555161462295224,2,73
20,2024-03-27 10:35:37.355306+00:00,46.312773,13.478072,13.570703,64.2819,7.97312,1.9710523585130861,83,83,0.311743,0.694888,0.649915,2024-03-27,999,0.3980266383273712,0,0,82.87673095397184,45,38,37,1.8276631512476607,1.8070021030339887,0.05543855716901585,37,74
28,2024-03-27 10:45:04.109011+00:00,46.281559,14.210923,4.670313,161.62,16.765,7.624575922633336,8,8,0.242844,2.81862,1.8237,2024-03-27,999,0.29098952943249,0,0,8.0,4,4,4,0.47946679524040636,0.5100790769087039,0.0461571086372878,4,75
3,2024-03-27 12:01:04.722971+00:00,45.856228,14.673771,3.904688,111.546,14.1722,4.868271459152622,11,11,0.14059,1.52917,1.02376,2024-03-27,999,0.2759891663558803,0,0,11.0,6,5,5,0.6562770238522264,0.6287204801774239,0.0538922833342803,4,76
